user_id,item_id,response
480    ,203    ,0
730    ,181    ,0
390    ,319    ,1
653    ,410    ,0
924    ,174    ,1
766    ,483    ,0
13     ,179    ,0
579    ,1      ,0
11     ,22     ,0
625    ,514    ,0
674    ,151    ,0
642    ,58     ,0
875    ,523    ,0
669    ,248    ,0
466    ,210    ,0
608    ,327    ,0
378    ,326    ,0
536    ,432    ,0
22     ,433    ,0
440    ,271    ,1
547    ,333    ,0
889    ,134    ,0
429    ,235    ,0
83     ,319    ,0
533    ,475    ,0
199    ,7      ,0
303    ,117    ,0
625    ,121    ,0
58     ,7      ,1
8      ,385    ,0
73     ,196    ,0
10     ,275    ,0
116    ,300    ,0
542    ,588    ,0
53     ,181    ,0
405    ,70     ,0
285    ,237    ,0
682    ,566    ,0
717    ,127    ,0
56     ,161    ,0
320    ,294    ,0
378    ,272    ,0
653    ,272    ,0
436    ,655    ,1
915    ,258    ,0
542    ,684    ,0
293    ,248    ,0
867    ,498    ,0
363    ,550    ,0
409    ,211    ,0
334    ,203    ,0
773    ,268    ,0
56     ,215    ,1
222    ,66     ,0
244    ,209    ,0
936    ,476    ,0
311    ,56     ,1
230    ,11     ,0
110    ,77     ,0
643    ,527    ,0
450    ,443    ,0
932    ,474    ,1
308    ,147    ,0
416    ,127    ,1
774    ,692    ,0
610    ,127    ,1
466    ,98     ,0
436    ,125    ,0
472    ,265    ,0
318    ,179    ,0
474    ,187    ,1
64     ,172    ,0
723    ,322    ,0
161    ,318    ,0
664    ,286    ,0
562    ,98     ,0
690    ,69     ,1
528    ,298    ,0
269    ,66     ,0
255    ,117    ,0
892    ,393    ,0
676    ,751    ,0
57     ,257    ,1
56     ,144    ,1
324    ,255    ,0
682    ,451    ,0
47     ,301    ,0
457    ,79     ,1
13     ,195    ,0
666    ,202    ,1
147    ,340    ,0
314    ,28     ,1
10     ,179    ,1
702    ,300    ,0
666    ,265    ,0
774    ,195    ,0
201    ,269    ,0
705    ,15     ,0
863    ,302    ,0
16     ,443    ,1
94     ,603    ,0
542    ,132    ,0
289    ,7      ,0
327    ,195    ,0
466    ,326    ,0
625    ,678    ,0
560    ,89     ,1
406    ,496    ,0
119    ,209    ,0
608    ,98     ,1
293    ,582    ,0
758    ,248    ,0
916    ,235    ,0
624    ,300    ,0
328    ,582    ,1
396    ,1      ,0
726    ,255    ,0
318    ,476    ,0
820    ,271    ,0
301    ,98     ,0
216    ,150    ,1
327    ,274    ,0
505    ,56     ,0
442    ,22     ,0
738    ,82     ,1
683    ,259    ,0
582    ,268    ,0
794    ,181    ,0
804    ,216    ,0
150    ,181    ,1
158    ,238    ,1
831    ,22     ,1
223    ,69     ,1
343    ,385    ,0
829    ,258    ,0
752    ,288    ,1
18     ,180    ,0
180    ,181    ,0
89     ,216    ,1
230    ,1      ,1
622    ,210    ,0
158    ,161    ,0
85     ,660    ,0
867    ,483    ,1
56     ,98     ,0
318    ,451    ,0
795    ,97     ,0
499    ,300    ,0
380    ,651    ,0
470    ,276    ,1
507    ,313    ,1
75     ,301    ,0
6      ,276    ,0
299    ,12     ,1
70     ,151    ,0
255    ,218    ,0
847    ,496    ,0
13     ,185    ,0
638    ,153    ,0
527    ,275    ,0
305    ,427    ,1
838    ,302    ,0
552    ,1      ,0
794    ,515    ,1
683    ,286    ,0
184    ,98     ,0
87     ,161    ,1
875    ,179    ,1
181    ,222    ,0
867    ,250    ,0
410    ,313    ,1
666    ,25     ,0
650    ,173    ,1
356    ,258    ,1
85     ,690    ,0
840    ,181    ,0
13     ,209    ,0
618    ,150    ,0
504    ,176    ,0
220    ,289    ,0
590    ,248    ,0
537    ,286    ,0
417    ,125    ,1
605    ,275    ,0
293    ,238    ,0
224    ,660    ,0
892    ,216    ,1
567    ,187    ,1
790    ,403    ,0
303    ,124    ,0
288    ,196    ,1
294    ,300    ,0
426    ,197    ,0
763    ,527    ,0
148    ,175    ,0
650    ,357    ,0
552    ,628    ,0
488    ,678    ,0
6      ,12     ,0
899    ,435    ,0
614    ,9      ,0
227    ,319    ,0
175    ,483    ,1
497    ,70     ,0
325    ,234    ,0
339    ,228    ,0
453    ,268    ,0
328    ,515    ,1
442    ,210    ,0
81     ,79     ,1
561    ,28     ,0
630    ,125    ,0
115    ,12     ,1
606    ,475    ,0
174    ,143    ,1
456    ,4      ,0
392    ,288    ,0
741    ,479    ,1
677    ,294    ,1
201    ,588    ,0
447    ,228    ,0
89     ,268    ,1
406    ,14     ,0
94     ,432    ,0
405    ,216    ,0
540    ,117    ,0
41     ,191    ,0
471    ,151    ,0
521    ,183    ,0
900    ,117    ,0
512    ,273    ,1
467    ,240    ,0
474    ,474    ,1
747    ,182    ,1
670    ,174    ,0
173    ,321    ,0
666    ,603    ,0
104    ,127    ,0
897    ,151    ,1
806    ,150    ,0
272    ,474    ,1
621    ,250    ,0
409    ,58     ,0
189    ,474    ,1
716    ,340    ,0
301    ,582    ,0
290    ,132    ,0
339    ,427    ,1
524    ,135    ,0
894    ,272    ,0
401    ,111    ,0
253    ,15     ,0
464    ,181    ,0
824    ,259    ,0
13     ,511    ,1
44     ,216    ,0
194    ,514    ,0
799    ,427    ,1
48     ,181    ,1
354    ,248    ,0
575    ,357    ,1
45     ,118    ,0
456    ,286    ,0
684    ,70     ,0
416    ,24     ,1
370    ,56     ,0
224    ,326    ,0
158    ,24     ,0
572    ,289    ,0
860    ,393    ,0
14     ,56     ,1
749    ,252    ,0
193    ,443    ,0
463    ,147    ,0
110    ,202    ,0
296    ,187    ,1
749    ,511    ,0
747    ,732    ,0
327    ,230    ,0
911    ,480    ,0
294    ,121    ,1
843    ,143    ,0
308    ,8      ,1
54     ,340    ,0
653    ,474    ,0
181    ,283    ,0
230    ,50     ,1
497    ,651    ,0
938    ,333    ,0
566    ,419    ,0
561    ,4      ,0
758    ,282    ,0
421    ,238    ,1
6      ,496    ,0
114    ,204    ,0
305    ,628    ,0
554    ,172    ,1
588    ,367    ,1
352    ,195    ,0
551    ,307    ,0
682    ,124    ,0
190    ,751    ,0
102    ,95     ,0
94     ,164    ,0
844    ,174    ,0
835    ,180    ,1
222    ,168    ,0
371    ,183    ,1
749    ,9      ,0
344    ,476    ,0
714    ,685    ,0
943    ,385    ,0
790    ,402    ,0
387    ,135    ,1
870    ,64     ,1
676    ,50     ,1
758    ,234    ,0
627    ,199    ,1
639    ,70     ,0
643    ,566    ,0
474    ,285    ,1
803    ,322    ,0
896    ,8      ,1
104    ,271    ,0
907    ,313    ,1
365    ,288    ,1
197    ,183    ,1
530    ,476    ,0
1      ,218    ,0
110    ,294    ,0
541    ,432    ,0
885    ,588    ,0
307    ,172    ,1
504    ,99     ,0
394    ,89     ,1
774    ,161    ,0
757    ,433    ,0
483    ,222    ,0
521    ,168    ,0
70     ,451    ,0
393    ,402    ,0
103    ,69     ,0
848    ,88     ,0
561    ,566    ,0
826    ,431    ,1
416    ,315    ,0
185    ,23     ,0
566    ,496    ,1
805    ,181    ,0
804    ,199    ,1
399    ,56     ,0
25     ,269    ,0
655    ,132    ,0
882    ,82     ,1
545    ,199    ,0
916    ,82     ,0
755    ,302    ,0
629    ,147    ,1
495    ,64     ,1
648    ,70     ,0
411    ,195    ,0
472    ,568    ,1
328    ,423    ,0
494    ,294    ,0
792    ,1      ,0
310    ,294    ,0
154    ,211    ,0
487    ,100    ,1
774    ,150    ,0
148    ,228    ,0
22     ,403    ,1
94     ,83     ,0
751    ,748    ,0
871    ,147    ,1
71     ,248    ,0
215    ,89     ,0
121    ,298    ,0
749    ,77     ,0
524    ,226    ,0
632    ,550    ,0
447    ,222    ,0
892    ,7      ,0
542    ,89     ,0
90     ,25     ,1
262    ,58     ,0
847    ,95     ,0
345    ,13     ,0
606    ,655    ,0
562    ,582    ,0
749    ,168    ,1
682    ,121    ,0
399    ,628    ,0
39     ,315    ,0
193    ,199    ,1
559    ,191    ,1
747    ,315    ,0
578    ,323    ,0
222    ,79     ,1
114    ,200    ,0
869    ,294    ,0
498    ,423    ,0
62     ,127    ,0
292    ,118    ,0
673    ,313    ,0
892    ,69     ,1
532    ,588    ,1
682    ,235    ,0
38     ,99     ,1
367    ,234    ,0
526    ,258    ,0
665    ,96     ,0
6      ,194    ,0
508    ,568    ,0
174    ,655    ,1
347    ,181    ,1
923    ,340    ,1
293    ,300    ,0
674    ,294    ,0
566    ,144    ,0
766    ,50     ,0
236    ,591    ,0
487    ,181    ,0
400    ,258    ,1
430    ,9      ,0
195    ,258    ,0
77     ,498    ,1
70     ,8      ,0
776    ,196    ,0
106    ,88     ,0
899    ,282    ,1
393    ,257    ,0
543    ,88     ,0
119    ,340    ,0
190    ,117    ,0
223    ,237    ,1
645    ,191    ,1
481    ,435    ,1
72     ,435    ,1
892    ,204    ,0
374    ,203    ,0
921    ,210    ,0
804    ,132    ,0
356    ,288    ,0
641    ,301    ,0
405    ,402    ,0
470    ,181    ,0
573    ,176    ,0
862    ,182    ,1
773    ,23     ,1
416    ,301    ,1
781    ,134    ,1
504    ,187    ,0
846    ,748    ,0
106    ,8      ,0
339    ,234    ,0
536    ,88     ,0
716    ,427    ,1
85     ,124    ,1
89     ,222    ,1
868    ,423    ,0
85     ,732    ,0
357    ,121    ,1
682    ,410    ,0
734    ,143    ,1
442    ,508    ,0
133    ,286    ,0
321    ,483    ,1
806    ,121    ,0
305    ,479    ,0
445    ,405    ,0
401    ,511    ,0
301    ,222    ,0
292    ,748    ,0
433    ,269    ,1
709    ,118    ,1
684    ,173    ,0
757    ,210    ,0
234    ,153    ,0
327    ,164    ,0
659    ,655    ,0
545    ,230    ,1
453    ,151    ,0
708    ,15     ,0
791    ,748    ,0
916    ,655    ,0
727    ,204    ,0
224    ,323    ,0
231    ,121    ,0
345    ,143    ,1
308    ,237    ,0
62     ,191    ,1
264    ,367    ,0
483    ,99     ,0
537    ,134    ,1
456    ,172    ,1
90     ,202    ,0
891    ,118    ,0
209    ,333    ,0
604    ,164    ,0
474    ,121    ,0
405    ,99     ,1
870    ,9      ,1
710    ,200    ,0
804    ,143    ,0
90     ,234    ,0
236    ,79     ,0
316    ,588    ,0
462    ,326    ,0
655    ,255    ,0
33     ,294    ,0
556    ,523    ,1
102    ,222    ,0
432    ,471    ,0
624    ,24     ,0
54     ,50     ,1
716    ,144    ,0
311    ,732    ,0
663    ,265    ,0
328    ,318    ,1
255    ,288    ,0
324    ,411    ,1
83     ,196    ,1
420    ,127    ,1
742    ,546    ,0
324    ,294    ,1
841    ,315    ,0
568    ,475    ,0
52     ,845    ,1
905    ,326    ,0
104    ,9      ,0
151    ,28     ,0
363    ,28     ,0
561    ,11     ,0
574    ,333    ,0
551    ,272    ,1
328    ,7      ,0
566    ,168    ,0
487    ,230    ,1
141    ,748    ,0
807    ,402    ,1
664    ,603    ,1
536    ,403    ,0
429    ,283    ,0
870    ,302    ,0
135    ,203    ,0
455    ,164    ,0
276    ,272    ,1
684    ,98     ,0
486    ,845    ,0
689    ,1      ,0
59     ,230    ,0
232    ,186    ,0
151    ,474    ,1
820    ,288    ,1
176    ,151    ,0
405    ,195    ,1
167    ,137    ,1
117    ,313    ,1
654    ,118    ,0
379    ,174    ,1
292    ,197    ,1
437    ,79     ,0
602    ,294    ,1
71     ,89     ,1
654    ,97     ,0
824    ,286    ,0
363    ,56     ,1
332    ,182    ,1
825    ,7      ,1
267    ,294    ,0
752    ,690    ,0
235    ,174    ,0
201    ,230    ,0
442    ,209    ,0
269    ,523    ,1
592    ,215    ,1
176    ,340    ,1
178    ,302    ,0
681    ,259    ,0
879    ,181    ,0
714    ,181    ,1
617    ,89     ,0
785    ,174    ,1
225    ,193    ,0
548    ,98     ,1
290    ,50     ,1
807    ,751    ,0
315    ,340    ,0
249    ,684    ,0
569    ,124    ,1
922    ,168    ,0
161    ,286    ,0
250    ,271    ,0
660    ,89     ,0
768    ,845    ,0
417    ,265    ,0
924    ,318    ,1
12     ,71     ,0
201    ,282    ,0
90     ,323    ,0
890    ,183    ,0
286    ,655    ,0
85     ,58     ,0
451    ,326    ,0
226    ,25     ,0
905    ,258    ,0
850    ,496    ,1
862    ,357    ,0
181    ,333    ,0
867    ,252    ,0
740    ,300    ,0
771    ,313    ,0
25     ,238    ,0
94     ,196    ,0
580    ,125    ,0
705    ,550    ,0
913    ,228    ,1
804    ,240    ,0
650    ,269    ,0
339    ,480    ,1
826    ,432    ,0
8      ,176    ,1
648    ,483    ,1
638    ,472    ,0
655    ,9      ,0
750    ,258    ,0
269    ,411    ,0
607    ,238    ,0
332    ,97     ,1
328    ,118    ,0
606    ,258    ,0
853    ,301    ,0
748    ,200    ,0
339    ,89     ,1
579    ,268    ,0
460    ,273    ,0
186    ,385    ,0
618    ,1      ,0
56     ,228    ,0
831    ,328    ,0
741    ,357    ,1
174    ,323    ,0
690    ,210    ,0
168    ,100    ,0
123    ,511    ,1
234    ,566    ,0
653    ,118    ,0
662    ,13     ,0
519    ,333    ,0
263    ,28     ,0
164    ,237    ,0
295    ,118    ,0
492    ,479    ,0
749    ,203    ,0
323    ,203    ,1
380    ,28     ,0
504    ,357    ,0
521    ,268    ,1
178    ,591    ,1
716    ,64     ,1
469    ,173    ,0
596    ,323    ,0
644    ,117    ,0
213    ,273    ,1
840    ,64     ,0
137    ,327    ,0
173    ,301    ,1
890    ,210    ,0
544    ,323    ,0
100    ,288    ,0
38     ,127    ,0
911    ,174    ,0
293    ,286    ,0
290    ,168    ,0
328    ,651    ,1
7      ,195    ,1
352    ,100    ,0
339    ,483    ,1
227    ,405    ,0
247    ,269    ,0
334    ,313    ,0
682    ,143    ,0
401    ,748    ,0
43     ,271    ,0
647    ,70     ,0
207    ,82     ,0
203    ,323    ,0
178    ,274    ,0
545    ,566    ,0
439    ,100    ,0
638    ,204    ,1
194    ,89     ,0
311    ,238    ,0
406    ,125    ,0
835    ,23     ,0
195    ,154    ,0
880    ,252    ,0
98     ,321    ,0
299    ,97     ,0
560    ,411    ,0
891    ,282    ,1
405    ,210    ,1
498    ,100    ,0
940    ,471    ,0
897    ,273    ,0
805    ,195    ,0
628    ,288    ,1
682    ,188    ,0
847    ,218    ,0
305    ,210    ,0
26     ,150    ,0
13     ,24     ,0
89     ,451    ,0
789    ,100    ,1
230    ,498    ,1
550    ,1      ,0
116    ,257    ,0
226    ,150    ,0
937    ,515    ,1
49     ,95     ,0
536    ,83     ,1
26     ,323    ,0
26     ,50     ,0
586    ,451    ,0
891    ,405    ,0
305    ,655    ,0
672    ,301    ,0
870    ,315    ,0
222    ,328    ,1
840    ,423    ,1
892    ,357    ,1
28     ,70     ,0
455    ,176    ,0
280    ,99     ,0
615    ,523    ,1
937    ,124    ,0
903    ,248    ,0
918    ,161    ,0
830    ,313    ,1
663    ,240    ,0
677    ,323    ,0
198    ,191    ,0
678    ,275    ,0
887    ,432    ,1
894    ,137    ,1
763    ,173    ,0
541    ,651    ,1
59     ,435    ,1
18     ,319    ,0
537    ,210    ,0
894    ,322    ,0
345    ,385    ,0
892    ,318    ,1
528    ,423    ,0
95     ,419    ,0
559    ,393    ,0
256    ,100    ,0
110    ,566    ,0
758    ,546    ,0
690    ,496    ,0
36     ,333    ,0
638    ,385    ,1
503    ,514    ,0
535    ,300    ,0
232    ,8      ,0
94     ,651    ,1
479    ,135    ,0
856    ,313    ,1
805    ,143    ,0
74     ,285    ,0
141    ,678    ,0
769    ,121    ,0
95     ,99     ,0
286    ,411    ,0
660    ,154    ,0
213    ,7      ,0
548    ,431    ,1
7      ,628    ,0
807    ,550    ,1
60     ,327    ,0
301    ,678    ,0
601    ,127    ,0
669    ,302    ,0
778    ,230    ,0
234    ,200    ,1
145    ,12     ,1
263    ,1      ,1
62     ,742    ,0
943    ,172    ,0
336    ,204    ,1
345    ,71     ,0
244    ,50     ,1
906    ,237    ,0
65     ,238    ,0
90     ,154    ,1
885    ,79     ,0
340    ,186    ,0
58     ,272    ,1
533    ,451    ,0
58     ,194    ,0
432    ,250    ,0
318    ,508    ,0
240    ,288    ,1
495    ,550    ,0
144    ,8      ,0
737    ,427    ,0
561    ,302    ,0
721    ,174    ,1
108    ,127    ,0
705    ,58     ,0
363    ,393    ,0
767    ,56     ,0
6      ,117    ,0
251    ,222    ,0
890    ,451    ,0
796    ,154    ,0
881    ,216    ,0
588    ,222    ,0
608    ,479    ,1
527    ,187    ,1
627    ,685    ,0
478    ,237    ,1
534    ,15     ,0
757    ,323    ,0
711    ,655    ,0
75     ,25     ,1
795    ,89     ,0
551    ,135    ,1
568    ,483    ,1
170    ,300    ,1
938    ,678    ,0
429    ,164    ,0
551    ,13     ,0
846    ,443    ,0
696    ,427    ,1
795    ,132    ,0
96     ,98     ,1
461    ,313    ,0
207    ,64     ,1
301    ,235    ,0
788    ,423    ,1
79     ,319    ,0
843    ,228    ,0
932    ,550    ,0
407    ,88     ,0
363    ,222    ,1
749    ,100    ,0
867    ,98     ,1
299    ,237    ,0
115    ,50     ,1
499    ,318    ,1
457    ,258    ,1
499    ,357    ,1
659    ,252    ,0
836    ,180    ,1
277    ,147    ,0
799    ,50     ,0
385    ,100    ,0
271    ,427    ,1
314    ,147    ,0
788    ,211    ,0
429    ,367    ,0
555    ,147    ,0
459    ,252    ,0
60     ,209    ,1
682    ,196    ,1
344    ,472    ,0
606    ,88     ,0
740    ,286    ,1
552    ,274    ,0
210    ,238    ,0
605    ,98     ,1
692    ,56     ,0
315    ,98     ,0
593    ,83     ,1
487    ,204    ,0
15     ,269    ,1
22     ,230    ,0
123    ,289    ,0
859    ,257    ,0
882    ,230    ,1
194    ,419    ,0
592    ,179    ,1
537    ,237    ,0
60     ,175    ,1
425    ,340    ,0
629    ,660    ,1
873    ,326    ,0
734    ,22     ,0
7      ,183    ,0
467    ,257    ,0
462    ,289    ,1
416    ,265    ,1
313    ,427    ,1
248    ,475    ,1
500    ,172    ,0
299    ,288    ,0
880    ,302    ,1
524    ,748    ,0
896    ,273    ,1
431    ,300    ,0
489    ,259    ,0
43     ,302    ,0
90     ,273    ,0
391    ,209    ,1
796    ,550    ,0
106    ,64     ,0
766    ,568    ,0
795    ,182    ,0
223    ,276    ,0
479    ,272    ,0
602    ,748    ,0
59     ,77     ,0
747    ,98     ,1
457    ,13     ,0
788    ,685    ,0
305    ,403    ,0
807    ,144    ,0
194    ,8      ,0
924    ,402    ,0
854    ,508    ,0
536    ,603    ,0
279    ,230    ,0
60     ,82     ,0
588    ,286    ,0
576    ,137    ,0
311    ,660    ,0
409    ,479    ,1
497    ,208    ,0
707    ,269    ,0
643    ,597    ,0
868    ,410    ,0
406    ,451    ,0
782    ,328    ,1
348    ,25     ,0
234    ,472    ,0
104    ,237    ,0
551    ,4      ,0
421    ,96     ,0
144    ,410    ,0
928    ,168    ,1
887    ,95     ,0
659    ,197    ,1
881    ,143    ,1
293    ,568    ,0
394    ,230    ,0
82     ,194    ,0
523    ,582    ,0
185    ,845    ,0
695    ,323    ,0
864    ,230    ,0
193    ,25     ,0
236    ,69     ,1
623    ,186    ,0
321    ,479    ,0
26     ,127    ,1
524    ,273    ,0
85     ,174    ,0
617    ,164    ,0
493    ,238    ,0
465    ,151    ,0
879    ,222    ,0
308    ,174    ,0
405    ,403    ,1
686    ,12     ,1
425    ,144    ,0
650    ,235    ,0
782    ,181    ,0
371    ,66     ,0
587    ,690    ,0
323    ,181    ,1
840    ,79     ,0
686    ,588    ,0
532    ,203    ,1
198    ,23     ,0
643    ,89     ,0
871    ,172    ,1
521    ,226    ,0
562    ,197    ,0
184    ,476    ,0
83     ,25     ,0
922    ,174    ,1
650    ,127    ,0
389    ,591    ,0
94     ,187    ,0
532    ,234    ,1
189    ,423    ,1
459    ,255    ,0
215    ,70     ,0
44     ,588    ,0
896    ,282    ,0
65     ,318    ,1
201    ,222    ,0
851    ,527    ,1
419    ,257    ,0
135    ,79     ,0
593    ,143    ,0
247    ,751    ,0
704    ,269    ,0
653    ,176    ,0
158    ,742    ,0
495    ,511    ,0
474    ,483    ,1
350    ,480    ,1
401    ,684    ,0
825    ,195    ,1
425    ,98     ,0
399    ,568    ,0
541    ,660    ,1
774    ,258    ,0
537    ,143    ,0
154    ,222    ,0
339    ,195    ,0
637    ,150    ,0
710    ,202    ,0
367    ,100    ,1
412    ,7      ,1
228    ,427    ,0
600    ,435    ,1
374    ,692    ,1
206    ,294    ,0
463    ,50     ,0
796    ,245    ,0
659    ,402    ,0
815    ,132    ,1
749    ,143    ,0
499    ,307    ,0
298    ,144    ,0
123    ,435    ,1
913    ,127    ,0
290    ,432    ,1
503    ,58     ,0
210    ,180    ,0
28     ,12     ,0
293    ,150    ,0
293    ,211    ,0
42     ,284    ,0
625    ,176    ,0
614    ,405    ,0
437    ,28     ,0
313    ,134    ,1
460    ,1      ,0
324    ,322    ,0
592    ,328    ,0
178    ,298    ,0
244    ,28     ,0
880    ,210    ,0
194    ,732    ,0
514    ,511    ,0
277    ,276    ,0
74     ,326    ,0
59     ,234    ,1
344    ,319    ,0
207    ,216    ,1
1      ,222    ,0
592    ,9      ,1
246    ,77     ,0
682    ,298    ,0
509    ,294    ,0
495    ,179    ,1
416    ,240    ,0
144    ,284    ,0
651    ,286    ,0
417    ,183    ,0
296    ,121    ,1
452    ,121    ,1
328    ,474    ,0
339    ,22     ,1
862    ,96     ,0
450    ,301    ,0
786    ,692    ,0
764    ,276    ,0
80     ,64     ,1
495    ,174    ,1
853    ,300    ,1
533    ,111    ,0
588    ,333    ,1
805    ,403    ,0
904    ,117    ,0
807    ,89     ,0
687    ,245    ,0
538    ,294    ,0
413    ,300    ,0
739    ,100    ,1
232    ,175    ,1
303    ,508    ,0
87     ,179    ,0
60     ,69     ,0
539    ,238    ,0
758    ,742    ,0
771    ,98     ,0
374    ,88     ,0
875    ,603    ,0
401    ,248    ,0
517    ,258    ,1
940    ,289    ,0
443    ,313    ,0
184    ,172    ,0
279    ,50     ,0
522    ,480    ,1
406    ,203    ,0
646    ,319    ,0
591    ,435    ,0
553    ,135    ,0
800    ,597    ,0
329    ,79     ,0
374    ,222    ,0
783    ,300    ,0
121    ,250    ,0
740    ,258    ,0
573    ,276    ,0
351    ,678    ,0
747    ,357    ,1
336    ,100    ,0
423    ,328    ,0
174    ,393    ,0
619    ,121    ,1
830    ,174    ,1
327    ,151    ,0
500    ,215    ,0
614    ,100    ,1
902    ,176    ,1
201    ,82     ,0
648    ,367    ,0
327    ,83     ,0
679    ,357    ,1
601    ,496    ,0
674    ,288    ,0
380    ,151    ,0
503    ,69     ,0
758    ,315    ,1
49     ,151    ,1
748    ,96     ,1
498    ,210    ,0
464    ,515    ,1
896    ,69     ,1
458    ,238    ,0
123    ,285    ,1
840    ,127    ,0
169    ,301    ,0
429    ,12     ,1
664    ,483    ,0
3      ,294    ,0
896    ,385    ,0
850    ,210    ,1
445    ,271    ,0
796    ,185    ,0
343    ,211    ,1
790    ,196    ,0
887    ,25     ,0
345    ,286    ,0
81     ,25     ,1
582    ,235    ,0
636    ,121    ,1
370    ,209    ,1
22     ,222    ,0
885    ,97     ,1
932    ,133    ,0
96     ,479    ,0
841    ,333    ,0
383    ,185    ,1
639    ,135    ,0
927    ,79     ,0
189    ,603    ,1
164    ,323    ,0
778    ,117    ,0
323    ,248    ,0
791    ,327    ,1
494    ,286    ,0
447    ,288    ,0
795    ,431    ,0
867    ,69     ,0
423    ,282    ,0
479    ,179    ,0
264    ,216    ,1
197    ,82     ,1
578    ,258    ,0
688    ,302    ,1
446    ,326    ,0
158    ,96     ,0
896    ,651    ,0
82     ,527    ,0
880    ,566    ,0
922    ,294    ,0
663    ,546    ,0
90     ,208    ,0
645    ,268    ,0
883    ,479    ,1
890    ,186    ,0
915    ,301    ,0
112    ,289    ,1
749    ,257    ,0
700    ,98     ,0
582    ,118    ,0
776    ,23     ,0
38     ,259    ,0
545    ,222    ,0
500    ,411    ,0
627    ,284    ,0
429    ,298    ,1
848    ,153    ,1
365    ,258    ,0
71     ,64     ,0
222    ,238    ,1
423    ,300    ,0
711    ,496    ,1
65     ,328    ,0
253    ,202    ,1
326    ,161    ,0
68     ,111    ,0
236    ,443    ,0
464    ,289    ,0
223    ,259    ,0
622    ,496    ,0
489    ,319    ,0
417    ,250    ,0
232    ,357    ,0
327    ,327    ,0
841    ,302    ,1
936    ,24     ,0
271    ,8      ,0
592    ,69     ,1
569    ,475    ,0
99     ,28     ,0
894    ,298    ,0
198    ,168    ,0
642    ,245    ,0
889    ,273    ,0
455    ,174    ,0
446    ,294    ,0
215    ,423    ,1
15     ,15     ,0
484    ,315    ,0
711    ,566    ,0
303    ,367    ,0
716    ,95     ,0
332    ,471    ,0
294    ,255    ,0
213    ,655    ,0
3      ,181    ,0
145    ,50     ,1
326    ,474    ,1
476    ,208    ,1
832    ,245    ,0
644    ,300    ,1
85     ,215    ,0
734    ,56     ,0
648    ,405    ,0
877    ,14     ,1
749    ,174    ,1
880    ,161    ,0
716    ,118    ,0
311    ,275    ,0
622    ,82     ,0
910    ,405    ,0
390    ,258    ,1
197    ,174    ,1
466    ,385    ,0
339    ,435    ,0
526    ,1      ,1
747    ,28     ,0
239    ,195    ,1
786    ,183    ,0
911    ,183    ,0
763    ,498    ,0
160    ,168    ,0
387    ,71     ,0
59     ,227    ,0
463    ,286    ,0
320    ,99     ,0
783    ,301    ,0
54     ,748    ,1
825    ,322    ,1
881    ,134    ,1
882    ,215    ,1
664    ,151    ,0
899    ,655    ,0
807    ,496    ,1
62     ,9      ,0
465    ,97     ,0
524    ,4      ,0
864    ,732    ,0
230    ,393    ,0
854    ,50     ,0
709    ,1      ,0
284    ,259    ,0
308    ,294    ,0
747    ,168    ,0
271    ,651    ,0
222    ,183    ,0
283    ,95     ,1
268    ,302    ,1
843    ,199    ,0
806    ,690    ,0
13     ,187    ,1
838    ,28     ,0
461    ,327    ,0
352    ,216    ,0
19     ,319    ,0
749    ,125    ,1
595    ,274    ,0
586    ,226    ,0
152    ,739    ,1
18     ,88     ,0
503    ,692    ,0
272    ,651    ,0
773    ,427    ,0
69     ,307    ,0
600    ,183    ,1
55     ,121    ,0
708    ,289    ,0
416    ,289    ,0
579    ,294    ,0
436    ,845    ,1
45     ,472    ,0
72     ,56     ,1
737    ,222    ,0
724    ,259    ,0
156    ,197    ,1
436    ,50     ,0
705    ,196    ,0
927    ,132    ,0
921    ,24     ,0
210    ,327    ,0
409    ,23     ,0
129    ,258    ,0
321    ,523    ,0
532    ,1      ,1
864    ,12     ,1
94     ,402    ,0
481    ,197    ,0
757    ,546    ,0
497    ,228    ,0
561    ,71     ,0
624    ,327    ,0
354    ,508    ,0
14     ,98     ,0
450    ,288    ,0
16     ,143    ,1
556    ,327    ,1
305    ,690    ,0
391    ,651    ,1
293    ,23     ,0
281    ,271    ,1
357    ,294    ,0
377    ,258    ,0
312    ,172    ,0
608    ,508    ,0
730    ,742    ,0
175    ,11     ,1
647    ,222    ,0
87     ,121    ,1
608    ,199    ,0
269    ,423    ,0
43     ,14     ,0
401    ,88     ,0
248    ,515    ,1
768    ,237    ,0
72     ,176    ,0
244    ,153    ,0
11     ,8      ,0
840    ,172    ,0
721    ,318    ,0
269    ,318    ,0
488    ,480    ,0
773    ,12     ,0
843    ,25     ,0
314    ,161    ,1
892    ,273    ,0
474    ,22     ,0
545    ,193    ,0
69     ,268    ,1
163    ,97     ,0
280    ,282    ,0
263    ,188    ,1
561    ,174    ,0
501    ,273    ,0
488    ,211    ,0
562    ,323    ,0
308    ,89     ,1
233    ,191    ,0
532    ,11     ,1
283    ,186    ,1
301    ,227    ,0
745    ,230    ,0
509    ,326    ,0
580    ,286    ,0
629    ,204    ,1
62     ,739    ,0
875    ,514    ,1
429    ,71     ,0
436    ,11     ,1
228    ,204    ,0
456    ,357    ,0
632    ,143    ,1
514    ,31     ,0
373    ,318    ,1
630    ,31     ,0
487    ,71     ,0
